timestamp,contact,latitude,longitude,altitude_m,voltage_v,luminosity_lux,temperature_1_c,temperature_2_c,humidity_percent,barometer_hpa,lpp_hex
2026-09-09T19:19:31+02:00,GaucsFig3,45.734300,11.374200,236.40,4.07,,,,,,01740197018806fa7f01bc4e005c5800000000000000000000000000
2026-09-09T19:19:46+02:00,GaucsFig3,45.734300,11.374200,236.40,4.07,,,,,,01740197018806fa7f01bc4e005c5800000000000000000000000000
2026-09-09T19:20:01+02:00,GaucsFig3,45.734300,11.374200,236.50,4.06,,,,,,01740196018806fa7f01bc4e005c6200000000000000000000000000
2026-09-09T19:20:16+02:00,GaucsFig3,45.734300,11.374200,236.50,4.07,,,,,,01740197018806fa7f01bc4e005c6200000000000000000000000000
2026-09-09T19:20:31+02:00,GaucsFig3,45.734300,11.374200,236.50,4.07,,,,,,01740197018806fa7f01bc4e005c6200000000000000000000000000
2026-09-09T19:20:46+02:00,GaucsFig3,45.734300,11.374200,240.50,4.08,,,,,,01740198018806fa7f01bc4e005df200000000000000000000000000
2026-09-09T19:21:01+02:00,GaucsFig3,45.734300,11.374200,240.40,4.06,,,,,,01740196018806fa7f01bc4e005de800000000000000000000000000
2026-09-09T19:21:16+02:00,GaucsFig3,45.734300,11.374200,240.10,4.07,,,,,,01740197018806fa7f01bc4e005dca00000000000000000000000000
